TRADEDATE,GAZP,YNDX,UNAC,NMTP,FESH,PIKK,AFLT,DSKY,MVID,MGNT,POLY,ALRS,NLMK,PHOR,MTSS,SBER,IRAO,NVTK,ROSN,FIVE,GMKN,LKOH,PLZL,SNGS,TATN
2021-10-13,362.77,5553.8,0.728,7.81,28.66,1292.1,70.22,136.88,607.2,6401.0,1314.5,139.6,214.56,5542.0,317.15,378.8,4.9545,1907.0,632.85,2459.5,22718.0,7252.0,13244.0,36.85,567.9
2021-10-14,367.0,5518.0,0.7315,8.07,28.84,1269.4,70.08,138.16,612.6,6358.0,1326.9,138.2,215.7,5735.0,319.55,376.09,5.1195,1898.2,640.45,2430.5,22928.0,7215.0,13688.0,37.04,564.2
2021-10-15,367.76,5427.2,0.7485,8.08,28.45,1275.0,69.68,135.98,616.8,6270.5,1304.5,137.95,211.56,5932.0,318.8,371.82,5.0485,1905.6,645.45,2377.0,23108.0,7306.5,13363.5,37.36,570.5
2021-10-18,363.5,5488.8,0.741,8.12,28.29,1266.0,69.76,135.22,624.2,6270.0,1321.4,128.58,219.24,6016.0,319.4,364.6,5.0455,1897.0,639.25,2349.0,23120.0,7319.0,13453.5,36.915,569.1
2021-10-19,368.83,5480.0,0.7345,8.025,28.41,1235.0,69.26,134.62,610.6,6361.0,1347.0,132.76,222.22,6019.0,319.1,373.18,5.037,1892.2,643.0,2380.0,23672.0,7373.0,13879.0,37.485,573.0
2021-10-20,369.97,5420.2,0.7285,8.015,28.82,1195.0,68.58,135.7,611.6,6307.5,1358.5,131.4,220.7,5887.0,319.25,370.16,5.078,1893.6,643.7,2385.0,23530.0,7439.0,13850.0,37.48,580.7
2021-10-21,363.37,5390.0,0.713,7.98,28.88,1161.2,67.64,134.66,588.6,6158.0,1351.8,130.99,225.92,5871.0,316.85,364.6,4.971,1856.0,633.3,2362.0,23210.0,7232.0,14013.5,36.695,562.9
2021-10-22,358.12,5325.8,0.7155,7.955,28.74,1197.0,67.9,134.68,581.1,6315.5,1371.0,127.6,225.48,5702.0,316.25,364.37,4.958,1836.6,634.5,2388.5,22864.0,7200.0,14261.0,36.18,562.5
2021-10-25,364.84,5383.0,0.722,7.92,28.69,1162.9,67.84,135.12,583.9,6465.0,1367.7,128.2,228.84,5853.0,316.25,369.99,4.987,1856.4,655.05,2470.0,23024.0,7441.5,14070.0,36.455,570.2
2021-10-26,364.82,5309.6,0.7155,7.865,28.5,1148.0,67.52,134.7,588.0,6570.5,1313.4,130.78,231.1,5798.0,313.95,372.16,4.939,1829.6,650.8,2443.0,22688.0,7440.5,13662.0,36.165,562.2
2021-10-27,362.17,5573.8,0.7225,7.83,28.0,1152.1,68.94,135.02,593.0,6668.0,1333.9,129.82,228.82,5702.0,312.9,371.36,4.884,1806.8,638.4,2474.0,22250.0,7323.5,14149.5,36.225,546.0
2021-10-28,353.21,5823.0,0.7285,7.675,27.35,1156.0,68.18,136.36,590.0,6635.0,1353.9,129.54,225.68,5762.0,312.2,365.36,4.849,1801.0,641.25,2423.5,22362.0,7288.5,14090.0,34.725,548.7
2021-10-29,350.18,5879.2,0.7185,7.765,26.73,1177.0,68.48,136.5,589.7,6472.0,1317.0,125.21,223.6,5602.0,311.35,356.14,4.776,1804.8,636.1,2409.0,22170.0,7272.5,13985.5,34.015,540.0
2021-11-01,359.1,5890.0,0.7185,7.76,27.01,1147.8,67.98,137.66,606.6,6536.0,1332.0,130.43,227.68,5658.0,312.85,370.96,4.825,1844.0,641.9,2422.5,22396.0,7293.0,14150.0,34.31,552.4
2021-11-02,352.48,5942.4,0.715,7.7,26.46,1127.5,67.64,135.96,605.1,6656.0,1316.9,132.0,225.0,5662.0,313.35,370.7,4.7285,1806.0,630.2,2410.0,22134.0,7214.0,14090.5,33.85,545.2
2021-11-03,353.02,6027.0,0.7165,7.675,25.79,1133.1,67.92,138.5,609.0,6712.0,1316.6,130.59,224.7,5619.0,313.6,370.13,4.771,1796.6,619.75,2420.0,22038.0,7175.0,14066.5,33.62,538.2
2021-11-05,350.6,6120.0,0.714,7.75,25.74,1114.6,68.42,138.14,601.0,6793.5,1324.9,128.4,221.62,5820.0,313.2,360.21,4.7425,1781.8,626.25,2390.0,21664.0,7199.0,14498.5,33.53,543.0
2021-11-08,351.47,6161.0,0.7125,7.815,27.48,1104.0,68.8,139.62,613.2,6859.5,1349.3,132.4,223.22,5816.0,313.55,358.39,4.731,1788.8,631.7,2417.0,21872.0,7208.5,14858.0,34.38,553.4
2021-11-09,349.46,5990.4,0.7185,7.82,28.4,1163.6,68.6,143.86,601.4,6729.5,1351.0,130.68,227.1,5915.0,316.05,357.44,4.812,1777.2,636.4,2455.5,22188.0,7188.0,14800.0,33.9,545.0
2021-11-10,345.8,5857.8,0.7205,7.715,28.39,1124.1,67.84,142.22,602.3,6594.0,1386.9,131.09,221.76,5790.0,316.2,348.65,4.7105,1756.2,629.8,2442.5,21694.0,7137.5,15117.0,33.78,542.3
2021-11-11,347.44,5966.6,0.7255,7.65,27.9,1118.0,67.08,143.72,601.3,6779.0,1440.7,134.03,224.7,5810.0,316.45,356.24,4.7795,1790.0,634.5,2430.5,22050.0,7094.5,15785.0,40.255,546.1
2021-11-12,333.6,5970.2,0.719,7.35,27.23,1102.2,65.98,142.48,590.3,6568.5,1454.8,131.29,220.98,5685.0,317.75,347.59,4.7385,1780.2,619.2,2401.0,22100.0,6878.0,15972.0,46.87,535.1
2021-11-15,340.3,5928.4,0.7325,7.26,27.11,1116.6,67.68,143.26,588.1,6499.5,1454.0,130.89,221.28,5797.0,316.8,344.39,4.748,1785.0,621.55,2390.0,22358.0,6918.5,15750.0,43.55,533.2
2021-11-16,336.79,5936.4,0.7275,7.205,26.8,1102.1,67.1,140.2,584.7,6551.0,1462.1,132.25,222.5,5795.0,317.5,337.91,4.736,1771.8,621.35,2362.5,22626.0,6946.5,15776.5,45.22,536.0
2021-11-17,349.98,5931.6,0.719,7.16,27.2,1100.2,66.92,139.44,584.0,6405.0,1469.8,132.25,223.3,5821.0,312.5,339.89,4.701,1759.8,619.5,2344.5,22532.0,6884.5,15780.0,44.185,529.6
2021-11-18,345.56,5993.8,0.73,7.15,25.73,1101.2,67.14,140.12,584.0,5945.5,1442.1,134.5,224.68,5798.0,312.8,336.93,4.599,1714.8,614.1,2291.0,22292.0,6840.0,15804.5,41.305,519.9
2021-11-19,337.62,5968.8,0.7285,7.17,26.09,1100.9,66.04,139.24,568.8,6014.0,1441.6,130.43,222.56,5746.0,310.1,327.56,4.492,1624.0,590.5,2249.0,22144.0,6709.0,15798.5,41.25,500.3
2021-11-22,319.2,5450.0,0.6885,6.99,26.01,1107.7,65.2,137.0,566.0,5789.5,1404.5,124.78,219.2,5539.0,305.2,309.15,4.375,1575.8,581.0,2205.5,21850.0,6575.5,14904.0,39.745,489.0
2021-11-23,341.77,5571.0,0.7195,7.11,26.21,1080.9,64.72,136.4,551.8,5917.0,1374.8,131.0,222.8,5732.0,307.45,326.84,4.425,1665.2,601.95,2195.0,22400.0,6829.5,14751.0,39.79,497.5
2021-11-24,338.3,5542.2,0.73,7.14,27.39,1102.1,64.22,136.04,563.4,5875.0,1340.6,127.0,222.68,5840.0,305.5,321.22,4.5575,1668.0,597.3,2176.0,22182.0,6814.5,14280.5,41.065,498.4
2021-11-25,337.55,5552.8,0.72,7.105,27.54,1115.5,64.7,136.26,561.9,6056.0,1356.8,125.25,223.3,5820.0,306.05,317.29,4.537,1632.0,590.9,2180.0,22128.0,6661.5,14372.0,40.37,489.6
2021-11-26,326.0,5380.0,0.6975,6.97,26.47,1082.2,60.98,132.12,549.6,5775.5,1371.7,120.58,217.34,5630.0,299.05,304.42,4.3025,1611.2,555.15,2088.0,21560.0,6374.0,14194.5,38.235,461.3
2021-11-29,339.2,5407.0,0.698,7.015,26.7,1086.9,61.1,136.88,558.0,5898.5,1332.8,124.99,220.1,5647.0,296.5,316.57,4.35,1633.6,573.25,2060.0,21686.0,6616.0,13977.0,38.595,470.6
2021-11-30,334.24,5359.4,0.6845,7.24,26.25,1081.9,60.32,138.8,552.5,5733.0,1356.8,128.44,217.08,5670.0,293.75,315.0,4.2915,1627.6,566.1,2073.0,21538.0,6513.0,14170.0,36.42,473.3
2021-12-01,345.21,5330.8,0.6775,7.21,26.4,1083.9,62.0,137.48,559.9,5768.0,1340.5,128.83,216.22,5513.0,296.45,324.4,4.386,1678.8,569.95,2116.0,21952.0,6576.5,13960.0,37.02,477.9
2021-12-02,350.3,5255.0,0.6595,7.26,26.51,1080.8,62.84,138.0,564.0,5789.0,1331.9,130.13,218.34,5574.0,297.85,326.8,4.485,1721.8,582.0,2131.0,22110.0,6732.0,13776.0,39.11,503.6
2021-12-03,345.99,5100.6,0.6535,7.05,27.0,1117.0,62.26,136.34,565.8,5715.5,1331.0,127.73,219.4,5537.0,295.1,320.66,4.4375,1715.0,576.55,2085.0,21826.0,6639.5,13975.5,38.33,495.9
2021-12-06,338.94,5068.0,0.64,7.0,26.91,1106.8,61.08,135.22,555.8,5650.0,1311.4,125.44,206.9,5519.0,293.85,307.5,4.378,1662.2,575.55,2082.5,21886.0,6650.0,13738.0,38.81,492.1
2021-12-07,344.96,4992.0,0.648,7.01,26.85,1106.1,62.4,136.32,557.5,5841.5,1300.5,127.94,208.36,5611.0,291.45,309.79,4.408,1717.8,589.55,2091.5,21920.0,6720.5,13719.0,39.47,501.1
2021-12-08,340.5,4932.2,0.6425,6.98,26.61,1141.5,61.64,133.76,555.0,5765.0,1282.6,126.15,207.8,5551.0,290.1,296.95,4.38,1684.2,574.95,2101.5,21888.0,6574.5,13555.0,38.625,496.5
2021-12-09,336.6,4853.6,0.656,6.995,26.4,1186.4,61.04,130.7,555.8,5908.0,1282.9,126.87,211.18,5640.0,288.45,300.4,4.4135,1689.0,578.35,2133.5,22006.0,6619.0,13150.5,38.97,493.9
2021-12-10,332.0,4664.0,0.655,6.975,26.64,1176.3,60.2,127.22,548.9,5822.5,1281.5,122.62,212.2,5595.0,287.05,297.44,4.3715,1676.6,572.1,2098.0,21888.0,6619.5,12943.0,38.34,484.5
2021-12-13,307.26,4560.0,0.6205,6.755,26.64,1158.7,60.02,122.12,538.4,5637.0,1258.7,114.3,204.1,5506.0,277.45,280.64,4.2095,1590.6,539.15,2037.5,20850.0,6376.0,12618.0,36.6,455.6
2021-12-14,319.35,4586.4,0.6095,6.73,26.85,1112.0,59.5,121.52,522.0,5670.0,1241.0,118.04,199.8,5595.0,276.25,284.9,4.3,1609.6,550.85,2057.0,20958.0,6592.0,12393.5,36.77,464.8
2021-12-15,324.09,4511.6,0.6185,6.725,26.82,1086.0,59.36,124.9,479.0,5700.0,1234.6,118.35,202.78,5760.0,279.85,286.65,4.3395,1637.8,561.1,2082.0,21296.0,6595.0,12545.5,40.6,479.3
2021-12-16,328.39,4609.6,0.6375,6.86,27.1,1081.0,60.16,127.24,486.0,5752.0,1260.1,116.62,209.5,5895.0,286.95,295.89,4.297,1653.0,573.0,2011.0,21310.0,6729.0,12850.0,39.7,483.1
2021-12-17,327.3,4630.2,0.626,6.9,28.34,1067.3,60.04,129.14,483.7,5674.5,1285.2,114.77,210.7,5682.0,289.4,294.9,4.253,1666.2,573.2,2031.0,21738.0,6670.0,13482.5,39.275,487.6
2021-12-20,325.9,4474.8,0.619,6.8,26.72,1030.2,59.02,129.06,463.0,5533.5,1268.7,114.02,214.8,5580.0,290.4,288.4,4.1125,1683.6,567.55,1972.5,21644.0,6328.5,13232.0,38.66,481.4
2021-12-21,339.88,4578.8,0.638,6.775,26.77,1012.9,59.68,128.6,461.3,5521.5,1252.9,113.54,212.3,5527.0,290.05,291.7,4.156,1683.2,575.0,1970.0,21662.0,6348.5,13004.5,38.955,484.2
2021-12-22,345.55,4488.4,0.6295,6.79,26.86,1019.2,59.18,127.8,457.3,5551.0,1263.3,113.48,210.84,5516.0,291.25,294.0,4.186,1710.2,579.7,1989.0,21834.0,6349.5,13026.0,38.94,489.0
2021-12-23,339.81,4410.6,0.625,6.855,26.68,1013.4,59.2,124.08,450.7,5538.5,1268.1,113.7,211.18,5519.0,290.55,292.8,4.175,1655.8,579.1,1930.0,21872.0,6304.5,12925.5,38.75,483.9
2021-12-24,338.79,4424.8,0.623,6.86,26.66,1002.6,58.96,124.54,451.1,5592.5,1268.6,115.3,212.4,5619.0,290.7,293.89,4.159,1652.6,572.05,1946.0,21824.0,6313.5,13010.0,38.41,482.0
2021-12-27,343.97,4467.8,0.613,6.85,26.85,1029.4,59.08,124.76,450.0,5665.5,1260.0,116.55,214.6,5767.0,293.95,295.68,4.2145,1697.6,582.0,1947.0,22528.0,6397.5,13046.0,38.545,490.4
2021-12-28,343.23,4482.0,0.624,6.76,26.86,1043.0,58.92,124.2,435.5,5658.0,1259.9,119.98,215.76,5798.0,295.6,295.0,4.235,1700.0,596.2,1926.0,22642.0,6478.0,12960.5,39.265,496.4
2021-12-29,340.33,4418.8,0.6175,6.8,26.84,1085.0,58.98,124.4,437.0,5446.0,1285.0,121.25,215.02,5866.0,296.4,293.51,4.231,1716.8,592.0,1924.0,22628.0,6516.0,12793.0,39.5,495.0
2021-12-30,342.39,4569.4,0.6195,6.75,27.19,1102.4,59.16,124.74,437.7,5444.0,1311.9,122.34,217.04,5863.0,298.9,293.49,4.26,1719.4,599.0,1959.5,22900.0,6573.0,13087.0,39.91,502.0
2022-01-03,353.73,4515.2,0.623,6.88,27.65,1155.7,60.7,126.74,451.2,5509.5,1315.0,123.27,218.68,5936.0,304.65,305.47,4.385,1774.4,610.95,1994.0,23378.0,6683.0,12964.5,39.6,515.4
2022-01-04,352.55,4479.8,0.6195,6.88,28.3,1171.0,63.3,127.16,466.5,5565.0,1305.9,123.82,218.4,5910.0,304.95,304.24,4.4135,1788.6,613.5,2019.0,23314.0,6728.0,12996.0,40.175,515.4
2022-01-05,335.0,4275.0,0.6195,6.855,29.37,1150.0,60.98,124.04,458.2,5399.0,1264.2,117.71,213.62,5697.0,298.3,287.01,4.234,1707.8,590.3,1966.5,23010.0,6522.0,12551.5,38.75,492.6
2022-01-06,346.13,4226.6,0.6135,6.835,28.84,1142.3,62.96,125.12,457.4,5535.0,1250.3,119.33,213.82,5735.0,299.2,293.92,4.2475,1749.0,601.6,1991.5,23280.0,6699.0,12315.0,39.125,496.4
2022-01-07,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-10,344.0,4196.4,0.631,6.965,28.14,1210.1,63.02,125.3,455.0,5473.0,1227.0,117.48,212.32,5761.0,295.85,291.69,4.294,1758.6,602.0,2010.0,23508.0,6775.0,12251.5,39.29,499.8
2022-01-11,343.74,4338.2,0.638,6.885,28.47,1254.0,63.2,124.42,475.0,5505.5,1239.8,121.71,217.28,5811.0,296.2,291.88,4.3895,1779.8,613.6,2001.5,23734.0,6816.0,12381.0,40.315,508.2
2022-01-12,347.43,4393.2,0.659,6.915,29.39,1263.0,62.44,125.0,485.4,5623.0,1253.6,120.11,220.58,5824.0,296.45,290.4,4.3795,1807.4,627.7,2011.5,24040.0,6960.0,12386.0,40.83,511.2
2022-01-13,337.6,4168.0,0.66,6.805,28.9,1229.9,60.16,122.64,458.8,5330.0,1246.0,118.48,219.02,5797.0,291.65,272.5,4.294,1744.2,603.3,1923.5,22836.0,6665.0,12233.0,38.435,496.3
2022-01-14,335.76,3938.6,0.628,6.73,28.3,1223.8,59.86,118.44,443.4,5235.5,1223.6,118.61,214.0,5771.0,289.65,261.0,4.296,1726.0,605.5,1885.0,22648.0,6659.0,11929.0,38.39,498.1
2022-01-17,327.81,4075.6,0.598,6.675,31.36,1217.0,58.98,119.64,449.3,5185.5,1204.4,117.15,211.5,5825.0,281.7,257.78,4.2065,1641.8,592.55,1859.5,21820.0,6516.0,11607.0,38.01,495.7
2022-01-18,301.11,3769.0,0.613,6.425,29.07,1174.7,55.46,113.68,418.2,4973.0,1173.9,108.33,205.7,5679.0,272.95,234.7,4.007,1579.6,544.8,1759.5,20694.0,6250.0,11439.0,36.58,474.0
2022-01-19,318.36,3701.8,0.6155,6.53,30.29,1128.4,56.62,111.12,408.4,5040.0,1265.8,109.41,210.22,5725.0,274.8,244.86,4.1515,1593.6,566.9,1770.0,22024.0,6494.0,11949.5,36.39,490.7
2022-01-20,310.42,3669.2,0.617,6.715,29.54,1119.3,57.2,107.9,405.4,4991.0,1285.6,110.84,209.76,5652.0,274.4,254.61,4.129,1588.4,561.7,1756.5,22300.0,6430.0,11930.0,36.2,478.8
2022-01-21,311.6,3490.0,0.61,6.605,28.95,1071.5,56.56,103.2,400.5,5046.5,1261.3,107.0,206.88,5399.0,273.45,246.9,4.0425,1592.8,564.8,1758.0,22100.0,6420.0,12310.0,35.595,474.2
2022-01-24,294.59,3345.0,0.6,6.1,27.85,1039.6,52.22,103.8,366.2,4823.5,1236.3,102.63,196.44,5330.0,272.95,236.97,3.85,1538.0,546.9,1683.5,21250.0,6293.0,12274.0,34.595,459.2
2022-01-25,302.96,3409.2,0.6025,6.5,26.89,961.1,52.4,104.52,361.6,4895.0,1263.0,107.26,198.34,5415.0,279.45,239.59,3.897,1590.0,548.4,1620.5,21466.0,6543.0,12109.0,35.0,479.4
2022-01-26,299.6,3364.8,0.6105,6.515,27.18,890.0,52.64,101.8,361.0,4768.5,1222.9,103.81,202.02,5357.0,277.9,236.9,3.8105,1523.4,532.75,1650.0,21788.0,6525.5,11900.0,34.24,468.0
2022-01-27,325.25,3405.2,0.6245,6.525,27.5,906.8,55.02,101.92,362.3,4883.5,1152.8,107.0,208.56,5445.0,278.45,254.29,3.865,1611.8,563.2,1739.5,22066.0,6811.5,11797.5,35.375,484.9
2022-01-28,329.58,3448.4,0.6295,6.55,27.32,910.8,55.54,102.3,368.0,4904.0,1102.1,110.59,210.72,5480.0,285.55,257.82,3.862,1591.4,566.5,1715.5,22082.0,6775.0,11809.5,35.735,503.6
2022-01-31,334.8,3717.6,0.627,6.65,27.88,971.5,57.32,103.12,373.9,5079.0,1108.7,113.8,213.34,5481.0,287.4,269.42,3.8975,1637.2,576.95,1745.0,21916.0,6878.0,12230.0,36.53,499.7
2022-02-01,330.95,3724.0,0.6215,6.485,27.79,979.0,57.12,103.5,371.6,5114.0,1119.5,114.98,215.3,5512.0,289.6,264.7,3.836,1628.4,574.15,1745.0,21948.0,6976.0,12211.5,35.945,491.7
2022-02-02,331.7,3675.0,0.6325,6.33,27.79,978.8,57.2,101.8,371.1,5200.0,1116.9,117.68,219.78,5417.0,285.8,261.0,3.809,1612.0,575.7,1742.0,21670.0,7040.0,12320.0,35.81,491.5
2022-02-03,323.75,3517.0,0.6225,6.255,27.34,937.1,55.7,98.88,352.2,5187.0,1095.2,115.23,216.18,5331.0,284.6,250.79,3.753,1614.8,569.0,1636.0,21392.0,6865.5,12210.0,35.65,487.9
2022-02-04,324.6,3502.4,0.6285,6.345,27.46,945.0,56.18,99.02,354.3,5285.0,1080.0,116.34,216.76,5268.0,283.25,256.53,3.825,1628.4,572.0,1655.5,21400.0,7010.0,12118.5,36.1,490.8
2022-02-07,321.25,3468.0,0.6285,6.35,27.59,919.2,56.18,98.0,357.2,5210.0,1084.0,115.98,220.54,5445.0,284.45,257.61,3.802,1602.0,569.8,1646.0,21580.0,6988.0,12076.0,36.015,492.0
2022-02-08,331.7,3624.2,0.6305,6.4,28.71,907.5,57.18,101.5,365.7,5182.0,1103.0,118.78,226.76,5567.0,289.75,269.8,3.8525,1628.2,570.05,1714.0,22372.0,6957.5,12050.0,36.68,499.1
2022-02-09,335.08,3763.0,0.6405,6.47,29.04,940.5,59.2,112.4,372.6,5254.0,1108.0,122.32,232.5,5836.0,289.9,279.09,3.935,1659.0,579.0,1764.0,22674.0,6973.5,12216.5,36.54,506.5
2022-02-10,328.93,3805.0,0.641,6.44,29.74,936.7,59.76,109.54,392.4,5227.5,1128.8,122.8,226.7,5859.0,293.45,275.2,3.7925,1632.0,569.4,1781.5,22454.0,6984.5,12302.0,36.42,498.5
2022-02-11,318.1,3429.8,0.641,6.3,29.06,930.0,58.3,107.3,386.8,4971.5,1130.0,117.88,221.46,5747.0,284.8,260.83,3.635,1556.6,547.4,1695.0,21688.0,6707.5,12284.5,34.775,478.7
2022-02-14,321.85,3471.4,0.631,6.215,28.2,903.0,57.3,109.46,379.1,4956.5,1175.0,115.52,228.02,5950.0,280.8,256.7,3.6315,1618.8,556.0,1727.0,22082.0,6796.0,12799.0,34.9,482.1
2022-02-15,333.6,3953.2,0.6315,6.405,29.69,942.5,59.42,113.5,385.5,5239.0,1163.2,115.79,233.04,6114.0,287.3,274.0,3.7905,1620.0,565.95,1795.0,22324.0,6979.0,12590.5,36.09,498.5
2022-02-16,336.5,4044.8,0.656,6.425,29.36,948.0,60.42,113.74,394.7,5395.0,1205.7,115.6,235.7,6170.0,287.4,277.78,3.83,1621.4,571.55,1873.5,22304.0,6970.0,12910.5,35.695,503.9
2022-02-17,323.51,3772.6,0.652,6.35,29.0,907.5,58.08,110.3,381.3,5224.5,1239.2,109.77,227.52,5953.0,283.45,260.58,3.6695,1542.8,549.5,1836.5,21774.0,6733.0,13340.5,35.0,491.0
2022-02-18,309.48,3475.4,0.6365,6.17,28.03,880.5,55.7,104.14,372.6,5041.5,1226.0,103.44,226.9,5850.0,272.85,250.28,3.49,1492.8,519.5,1773.5,21450.0,6456.5,12894.0,33.835,472.4
2022-02-21,257.3,3065.8,0.6,5.595,25.47,704.9,46.6,92.98,333.0,4240.0,1109.4,90.3,200.98,5536.0,239.75,201.0,2.952,1281.8,438.7,1549.5,19252.0,5810.0,12320.0,28.7,396.0
2022-02-22,283.51,3154.8,0.579,5.635,24.45,700.0,49.52,95.5,327.6,4600.0,1195.0,99.3,220.04,5680.0,260.85,208.53,3.2735,1354.0,431.3,1720.0,21150.0,6020.0,13014.0,29.85,441.6
2022-02-23,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-24,210.0,1990.0,0.37,3.79,16.13,540.0,35.7,77.0,228.9,3312.0,906.3,77.01,180.68,5175.0,206.65,132.18,2.043,1001.4,274.7,1271.0,18200.0,4650.0,9810.0,21.2,309.8
2022-02-25,228.0,1931.2,0.4095,4.135,20.5,495.0,36.74,84.34,264.4,3202.0,837.0,79.6,177.5,5015.0,217.5,131.12,2.579,1134.0,307.95,1179.0,19052.0,4915.0,10633.0,22.42,353.0
2022-02-28,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-02,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-04,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-09,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-15,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-24,258.51,,,,,505.0,30.7,79.66,,3457.5,,89.39,183.0,6350.0,205.6,136.24,2.4,1343.6,360.2,,20990.0,5525.0,12300.0,23.8,424.0
2022-03-25,227.0,,,,,498.6,25.1,73.8,,3338.0,,89.98,173.0,6951.0,190.6,131.5,2.2325,1400.0,365.1,,21070.0,5206.0,12200.0,23.3,427.0
2022-03-28,218.6,,0.39,3.65,21.2,507.0,25.86,73.72,215.5,3337.5,,86.5,163.5,8345.0,184.8,125.0,2.082,1379.0,357.95,,20850.0,5118.0,11985.0,22.2,399.8
2022-03-29,208.0,2020.0,0.396,3.88,25.2,505.0,30.1,73.0,215.9,3405.5,869.9,84.4,158.02,8908.0,174.7,128.77,1.989,1470.0,370.0,1130.0,20028.0,4922.0,10982.5,21.4,391.0
2022-03-30,216.0,2154.0,0.46,4.19,26.92,532.0,37.54,80.98,250.0,3855.0,908.0,87.9,167.0,7950.0,233.0,134.6,2.497,1444.0,387.0,1274.5,20462.0,5140.0,12074.0,22.44,395.3
2022-03-31,242.48,2259.0,0.691,5.1,26.88,596.0,37.74,87.5,272.2,4155.0,973.0,95.7,171.9,8045.0,238.65,143.69,2.7255,1450.0,437.5,1440.5,20974.0,5680.0,12727.0,24.7,411.8
2022-04-01,251.4,2325.0,0.701,5.0,27.05,672.1,38.8,89.56,276.8,4220.0,969.5,94.02,173.2,7400.0,235.0,154.5,2.88,1390.0,450.0,1451.0,21500.0,5601.0,12500.0,26.5,407.2
2022-04-04,252.9,2285.0,0.7,5.075,29.83,648.1,40.9,90.36,268.4,4273.5,975.0,94.7,171.9,7129.0,231.0,166.0,2.8625,1389.2,443.9,1414.5,21750.0,5557.0,12950.5,28.0,407.0
2022-04-05,243.5,2158.4,0.6865,4.885,29.78,589.0,37.76,84.5,255.3,4098.0,955.1,92.76,162.5,6881.0,218.0,154.1,2.705,1298.0,419.0,1300.0,20986.0,5314.0,13512.0,26.19,395.0
2022-04-06,239.7,2070.8,0.6735,4.89,33.78,567.1,37.18,84.08,244.2,4120.0,940.1,93.5,160.5,7380.0,215.0,141.6,2.6385,1264.0,405.0,1325.0,21150.0,5266.0,13450.0,26.1,393.0
2022-04-07,245.0,2130.0,0.672,4.97,35.93,614.3,37.58,85.88,251.1,4247.0,904.6,92.8,160.52,7286.0,216.5,147.5,2.675,1263.0,408.5,1275.5,21050.0,5280.0,13975.0,26.1,391.0
2022-04-08,241.07,2115.0,0.6835,4.87,34.11,600.0,36.94,84.28,249.7,4335.0,904.1,82.53,161.14,6960.0,215.2,143.72,2.6955,1200.6,403.05,1257.0,21112.0,5226.5,13636.0,25.76,386.0
2022-04-11,234.55,2097.0,0.673,4.805,32.19,605.0,35.46,83.0,250.0,4310.0,925.0,79.55,157.2,6927.0,211.75,138.69,2.68,1141.6,414.0,1234.0,21006.0,5190.0,14375.5,25.66,382.8
2022-04-12,236.3,2074.0,0.657,4.72,31.1,596.7,34.06,81.36,245.1,4297.5,936.7,78.46,155.44,6904.0,210.9,135.38,2.687,1116.2,412.1,1187.0,20990.0,5145.0,14392.5,25.56,383.6
2022-04-13,234.87,2088.0,0.6695,4.8,33.88,601.7,33.86,80.5,243.0,4256.5,918.7,79.95,155.0,7289.0,210.5,135.5,2.6725,1101.4,406.05,1148.0,20794.0,5106.0,14051.0,26.19,385.0
2022-04-14,222.11,1945.2,0.6555,4.8,36.17,590.0,32.74,77.24,230.3,4017.0,867.6,77.31,150.2,6760.0,205.8,129.05,2.4955,1013.0,391.0,1094.0,20004.0,4879.5,13365.0,24.825,367.0
2022-04-15,224.0,1979.6,0.6535,5.22,36.37,565.5,32.96,77.72,228.1,4070.5,854.8,78.99,155.22,6820.0,207.35,130.88,2.55,1056.0,390.5,1125.0,20240.0,4893.0,13900.0,24.62,361.0
2022-04-18,216.99,1880.2,0.643,6.11,38.24,546.5,31.32,75.6,222.9,4000.0,854.7,76.01,148.0,6975.0,203.8,123.85,2.45,1047.8,384.85,1132.0,19886.0,4549.0,13700.0,23.91,352.9
2022-04-19,220.72,1857.6,0.6295,5.65,36.41,535.0,30.52,75.2,218.1,4038.0,840.0,76.71,149.16,6949.0,201.8,120.3,2.4145,1011.0,385.0,1094.5,19676.0,4485.0,13650.0,22.99,340.7
2022-04-20,218.92,1789.8,0.6315,5.315,36.03,540.0,32.5,75.98,217.1,4300.0,836.7,79.0,156.5,7093.0,196.95,121.5,2.48,1001.2,391.0,1135.0,20590.0,4310.0,13848.0,23.2,355.0
2022-04-21,210.29,1646.0,0.67,5.335,34.6,554.8,31.12,75.18,222.0,4197.5,832.6,79.99,155.0,7103.0,192.4,118.65,2.4345,998.8,388.0,1153.0,20454.0,3974.0,13642.0,23.0,350.0
2022-04-22,208.0,1692.0,0.6555,5.35,34.4,550.0,30.62,74.0,227.7,4170.0,775.0,80.11,155.86,7000.0,188.05,116.97,2.43,970.2,397.35,1107.5,19700.0,3828.0,13400.0,22.69,359.7
